,x,y,cell_id,population,infected_DM_0,infected_DM_1,infected_DM_2,infected_DM_3,u,var,sd,IoD,CoV,level of impact,level of uncertainity,distance in miles,Address
887,-2.2205627,53.4520049,9726216082945766.0,87,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,5.342097894103025,"Dickenson Road, Victoria Park, Rusholme, Manchester, Greater Manchester, England, M14 5HF, United Kingdom"
888,-2.2205814,53.4556002,-4.5314061160510976e+18,143,1,1,3,0,1.25,1.58333333333333,1.25830573921179,1.26666666666667,1.00664459136943,higher impacted area,highest uncertainity,5.500369835197254,"Xaverian College, Lower Park Road, Victoria Park, Rusholme, Manchester, Greater Manchester, England, M14 5RB, United Kingdom"
889,-2.220628,53.4645886,-7.083486304166363e+18,132,1,3,4,1,2.25,2.25,1.5,1.0,0.666666666666667,highest contaminated zone,highest uncertainity,5.92313407221574,"Beckhampton Close, Brunswick, Ardwick, Manchester, Greater Manchester, England, M13 9DH, United Kingdom"
890,-2.2207261,53.4834642,7.9538910595706e+18,86,0,0,0,3,0.75,2.25,1.5,3.0,2.0,higher impacted area,very unlikely,6.908851294897337,"2, Saltford Avenue, Miles Platting, Manchester, Greater Manchester, England, M4 6EL, United Kingdom"
891,-2.1965364,53.4664284,-1.36380377568349e+18,84,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,7.26431882460005,"Abbotsbury Close, Belle Vue, Beswick, Manchester, Greater Manchester, England, M12 5EQ, United Kingdom"
892,-2.1966237,53.4853041,5.497362347064743e+18,179,1,0,3,0,1.0,2.0,1.4142135623731,2.0,1.4142135623731,higher impacted area,highest uncertainity,8.107804575030297,"Gibbon Street, Bradford, Manchester, Greater Manchester, England, M11 4TA, United Kingdom"
893,-2.1966862,53.4987866,-3.8790161858418304e+18,66,2,0,2,0,1.0,1.33333333333333,1.15470053837925,1.33333333333333,1.15470053837925,higher impacted area,highest uncertainity,8.779373651237005,"Bower Street, Newton Heath, Manchester, Greater Manchester, England, M40 2DS, United Kingdom"
894,-2.1968112,53.5257516,6.272251523564715e+18,77,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,10.244906672845135,"Grange Park Road, Charlestown, Manchester, Greater Manchester, England, M9 7AN, United Kingdom"
895,-2.2236263,53.4618865,-7.447616784203378e+18,29,0,0,2,1,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,higher impacted area,highest uncertainity,5.644888153100717,"Manchester University Hospitals (central site), Rumford Street, Brunswick, Chorlton-on-Medlock, Manchester, Greater Manchester, England, M13 9WP, United Kingdom"
896,-2.2190616,53.4529065,-2.223326287545167e+18,90,0,2,0,0,0.5,1.0,1.0,2.0,2.0,moderately impacted area,highest uncertainity,5.461930891166244,"Rusholme Grove, Victoria Park, Rusholme, Manchester, Greater Manchester, England, M14 5AR, United Kingdom"
897,-2.2190801,53.4565019,7.923439204486824e+18,31,2,0,0,1,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,higher impacted area,highest uncertainity,5.61956860271526,"Manchester Central Mosque & Islamic Cultural Centre, Upper Park Road, Victoria Park, Rusholme, Manchester, Greater Manchester, England, M14 5SL, United Kingdom"
898,-2.2190847,53.4574007,-7.464201272799881e+18,68,0,0,0,2,0.5,1.0,1.0,2.0,2.0,moderately impacted area,highest uncertainity,5.659992183877971,"Conyngham Road, Victoria Park, Rusholme, Manchester, Greater Manchester, England, M14 5EA, United Kingdom"
899,-2.2191171,53.4636926,5.814445318286534e+18,143,0,0,3,0,0.75,2.25,1.5,3.0,2.0,higher impacted area,very unlikely,5.953396314202114,"Tupelo Street, Brunswick, Ardwick, Manchester, Greater Manchester, England, M13 9HQ, United Kingdom"
900,-2.2192006,53.4798717,-6.895003298816285e+18,384,1,1,3,1,1.5,1.0,1.0,0.666666666666667,0.666666666666667,higher impacted area,moderate uncertainity,6.777734057894473,"Advent House, 2, Isaac Way, Ardwick, Manchester, Greater Manchester, England, M4 7LL, United Kingdom"
901,-2.222139,53.4654847,-7.652411716295222e+18,119,1,2,0,1,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,higher impacted area,moderate uncertainity,5.89521485061765,"Marshfield Street, Brunswick, Chorlton-on-Medlock, Manchester, Greater Manchester, England, United Kingdom"
902,-2.2221813,53.4735742,4.786256662633209e+18,7,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,6.310947320681535,"Mancunian Way, Brunswick, Ardwick, Manchester, Greater Manchester, England, M12 6HW, United Kingdom"
903,-2.2205394,53.4475107,7.797470595648336e+18,18,1,0,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,5.154236494305666,"Grangethorpe Road, Fallowfield, Manchester, Greater Manchester, England, M14 6JA, United Kingdom"
904,-2.2207027,53.4789701,3.333559694201948e+18,291,1,5,1,2,2.25,3.58333333333333,1.89296944860009,1.59259259259259,0.841319754933374,highest contaminated zone,highest uncertainity,6.664280588872223,"Great Ancoats Street, Ardwick, Manchester, Greater Manchester, England, M4 7FD, United Kingdom"
905,-2.2207354,53.4852619,6.668774395166292e+18,54,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,7.008142114862998,"4, Kingham Drive, Miles Platting, Manchester, Greater Manchester, England, M4 7JT, United Kingdom"
906,-2.2207681,53.4915538,-2.073319982632564e+18,45,0,2,0,0,0.5,1.0,1.0,2.0,2.0,moderately impacted area,highest uncertainity,7.361586340654646,"John Clynes Avenue, Collyhurst, Manchester, Greater Manchester, England, M40 7PT, United Kingdom"
907,-2.2207728,53.4924526,-6.647324948629857e+18,24,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,7.412777219880611,"Elmham Walk, Collyhurst, Manchester, Greater Manchester, England, M40 7UJ, United Kingdom"
908,-2.2208149,53.5005421,-7.93063586813833e+18,63,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,7.880547954770186,"Glendower Drive, Collyhurst, Manchester, Greater Manchester, England, M40 7TH, United Kingdom"
909,-2.1952407,53.5122716,7.968889790134637e+18,127,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,9.558978822073689,"Edale Avenue, Moston, Manchester, Greater Manchester, England, M40 9LR, United Kingdom"
910,-2.195278,53.5203611,6.312105568021579e+18,96,2,0,2,0,1.0,1.33333333333333,1.15470053837925,1.33333333333333,1.15470053837925,higher impacted area,highest uncertainity,10.002502099348906,"Dalham Avenue, Charlestown, Manchester, Greater Manchester, England, M9 7DL, United Kingdom"
911,-2.2174914,53.4403255,-1.187077546590457e+18,130,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,5.058504189651282,"Sainsbury's, 347, Wilmslow Road, Ladybarn, Fallowfield, Manchester, Greater Manchester, England, M14 6SS, United Kingdom"
912,-2.2175419,53.4502127,6.644748820134716e+18,187,1,1,1,1,1.0,0.0,0.0,0.0,0.0,higher impacted area,least uncertainity,5.4316137470060655,"Brighton Grove, Rusholme, Manchester, Greater Manchester, England, M14 5JE, United Kingdom"
913,-2.2175465,53.4511116,-1.2161430487386575e+18,51,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,5.468498742245295,"Norman Road, Victoria Park, Rusholme, Manchester, Greater Manchester, England, M14 5JZ, United Kingdom"
914,-2.217703,53.4816721,5.289971415541481e+17,236,0,1,0,2,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,higher impacted area,highest uncertainity,6.939448203764964,"Pollard Street, New Islington, Miles Platting, Manchester, Greater Manchester, England, M4 7AN, United Kingdom"
915,-2.2177122,53.4834698,-8.450802231156221e+18,29,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,7.036110666010241,"Old Mill Street, Miles Platting, Manchester, Greater Manchester, England, M4 6EE, United Kingdom"
916,-2.2189875,53.438525,5.056124051611774e+18,68,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,4.906903036437208,"Clifton Avenue, Ladybarn, Fallowfield, Manchester, Greater Manchester, England, M14 6UD, United Kingdom"
917,-2.2191913,53.478074,-9.394588430526488e+17,369,3,2,3,1,2.25,0.916666666666667,0.957427107756338,0.407407407407407,0.425523159002817,highest contaminated zone,least uncertainity,6.681942779300689,"Great Ancoats Street, Ardwick, Manchester, Greater Manchester, England, M4 7LS, United Kingdom"
918,-2.2192191,53.483467,6.848841817050928e+18,72,0,3,0,0,0.75,2.25,1.5,3.0,2.0,higher impacted area,very unlikely,6.971995987817865,"1, Tidworth Avenue, Miles Platting, Manchester, Greater Manchester, England, M4 6FJ, United Kingdom"
919,-2.1934828,53.457445,6.296413472467019e+18,217,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,7.089318806824896,"Blakey Street, Belle Vue, Longsight, Manchester, Greater Manchester, England, M12 5QE, United Kingdom"
920,-2.1937123,53.5077799,7.837219720615026e+18,87,0,0,2,0,0.5,1.0,1.0,2.0,2.0,moderately impacted area,highest uncertainity,9.384458644852748,"Rudd Street, Moston, Manchester, Greater Manchester, England, M40 9DQ, United Kingdom"
921,-2.1937369,53.5131729,8.383837274986129e+18,163,2,2,0,0,1.0,1.33333333333333,1.15470053837925,1.33333333333333,1.15470053837925,higher impacted area,highest uncertainity,9.672210735886525,"Hinde Street, Moston, Manchester, Greater Manchester, England, M40 5LW, United Kingdom"
922,-2.1938355,53.5347449,-4.197247969834937e+18,66,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,10.874678351034683,"Boardman Fold Road/Malvern Avenue, Boardman Fold Road, Middleton, Rochdale, Greater Manchester, England, M24 1QD, United Kingdom"
923,-2.216219,53.486169,-8.071257530894797e+18,87,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,7.24642071257619,"Bollington Road, Miles Platting, Manchester, Greater Manchester, England, M40 7HE, United Kingdom"
924,-2.1920256,53.4682335,6.96891277688376e+17,51,1,0,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,7.589055258876272,"Blackwin Street, Belle Vue, Openshaw, Manchester, Greater Manchester, England, M12 5LD, United Kingdom"
925,-2.1921882,53.504187,9.593305325721043e+17,108,0,2,2,0,1.0,1.33333333333333,1.15470053837925,1.33333333333333,1.15470053837925,higher impacted area,highest uncertainity,9.264589158273427,"Halliford Road, Moston, Manchester, Greater Manchester, England, M40 5NH, United Kingdom"
926,-2.1921923,53.5050858,1.6306211632995507e+18,76,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,9.311090800713664,"Thorpebrook Road, Moston, Manchester, Greater Manchester, England, M40 5NG, United Kingdom"
927,-2.1922452,53.5167707,-4.827627150199053e+17,78,1,0,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,9.931139079700252,"Croft Hill Road, Moston, Manchester, Greater Manchester, England, M40 9GL, United Kingdom"
928,-2.2145305,53.4502182,6.83365402811228e+18,18,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,5.6004680494303,"Brighton Grove, Rusholme, Manchester, Greater Manchester, England, M14 5JU, United Kingdom"
929,-2.2145667,53.4574089,7.8545822923308e+17,196,0,1,1,2,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,higher impacted area,moderate uncertainity,5.8988798039726325,"Victoria Park, Rusholme, Manchester, Greater Manchester, England, M14 5QB, United Kingdom"
930,-2.2147893,53.5014519,4.424844881669426e+18,102,1,2,0,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,higher impacted area,highest uncertainity,8.159064687630334,"Signal Drive, Collyhurst, Manchester, Greater Manchester, England, M40 8NN, United Kingdom"
931,-2.2148303,53.5095414,-3.7331898356848486e+18,99,0,1,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,higher impacted area,least uncertainity,8.626495914803172,"Fernclough Road, Harpurhey, Manchester, Greater Manchester, England, M9 5UJ, United Kingdom"
932,-2.2148712,53.5176309,-5.258185603208631e+18,149,1,0,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,9.104199714566255,"Wilson Road, Harpurhey, Manchester, Greater Manchester, England, M9 8BN, United Kingdom"
933,-2.2175097,53.4439208,-1.6689831512427697e+18,420,0,0,2,0,0.5,1.0,1.0,2.0,2.0,moderately impacted area,highest uncertainity,5.186898509574549,"University of Manchester Fallowfield Campus, 293, Wilmslow Road, Fallowfield, Manchester, Greater Manchester, England, M14 6HD, United Kingdom"
934,-2.2175925,53.4601,7.871970925901478e+18,200,1,4,2,2,2.25,1.58333333333333,1.25830573921179,0.703703703703704,0.559246995205241,highest contaminated zone,moderate uncertainity,5.860745097255688,"Vax Road, Victoria Park, Ardwick, Manchester, Greater Manchester, England, M13 0FS, United Kingdom"
935,-2.2177307,53.4870651,1.2577737306329103e+18,36,1,1,0,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,higher impacted area,least uncertainity,7.231940587632844,"Holland Street, Miles Platting, Manchester, Greater Manchester, England, M40 7QY, United Kingdom"
936,-2.1905514,53.4754266,-3.9151803669747287e+18,58,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,7.971443375656693,"Mayton Street, Openshaw, Manchester, Greater Manchester, England, M11 2AN, United Kingdom"
937,-2.1908342,53.538345,2.2252548203412024e+18,51,1,0,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,11.196472561988745,"Ledbury Close, Middleton, Rochdale, Greater Manchester, England, M24 1HS, United Kingdom"
938,-2.1908585,53.543738,7.439280475142121e+18,62,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,11.507198911010747,"Savio Way, Wood Side, Middleton, Rochdale, Greater Manchester, England, M24 1FZ, United Kingdom"
939,-2.2130427,53.4538162,5.676112977088355e+18,71,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,5.829510231301467,"145, Dickenson Road, Victoria Park, Longsight, Manchester, Greater Manchester, England, M13 0NR, United Kingdom"
940,-2.2130652,53.4583104,1.3063476285764308e+18,155,0,0,2,0,0.5,1.0,1.0,2.0,2.0,moderately impacted area,highest uncertainity,6.01864239295691,"Daisy Bank Road, Victoria Park, Longsight, Manchester, Greater Manchester, England, M14 5QN, United Kingdom"
941,-2.2130698,53.4592093,2.2395993474283313e+18,122,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,6.057664837615401,"Ingoldsby Avenue, Victoria Park, Longsight, Manchester, Greater Manchester, England, M13 0DF, United Kingdom"
942,-2.2130833,53.4619058,5.69531046199234e+18,11,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,6.177001347856019,"Victoria Park, Ardwick, Manchester, Greater Manchester, England, M13 9AP, United Kingdom"
943,-2.213178,53.4807814,3.907263138390538e+18,16,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,7.093412044492231,"16, Gurney Street, Bradford, Manchester, Greater Manchester, England, M4 7DZ, United Kingdom"
944,-2.2132682,53.4987581,-3.2571629711539236e+18,168,0,2,0,0,0.5,1.0,1.0,2.0,2.0,moderately impacted area,highest uncertainity,8.065750896328513,"Tollard Avenue, Collyhurst, Manchester, Greater Manchester, England, M40 8GZ, United Kingdom"
945,-2.213327,53.510443,6.192683340657201e+18,66,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,8.734372318078433,"Fernclough Road, Harpurhey, Manchester, Greater Manchester, England, M9 5UJ, United Kingdom"
946,-2.2160727,53.4574062,-8.932390757387278e+18,183,2,0,0,2,1.0,1.33333333333333,1.15470053837925,1.33333333333333,1.15470053837925,higher impacted area,highest uncertainity,5.81848102732166,"Manchester Gardens, 2, Hope Road, Victoria Park, Rusholme, Manchester, Greater Manchester, England, M14 5ET, United Kingdom"
947,-2.2161001,53.4627992,6.823005531966264e+18,110,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,6.062338196141585,"Flixton Road, Victoria Park, Ardwick, Manchester, Greater Manchester, England, M13 9GU, United Kingdom"
948,-2.216274,53.496955,-7.150519678378551e+18,73,0,0,2,0,0.5,1.0,1.0,2.0,2.0,moderately impacted area,highest uncertainity,7.844730140886946,"Robert Malcolm Close, Collyhurst, Manchester, Greater Manchester, England, M40 8LX, United Kingdom"
949,-2.2163427,53.5104376,9.118232990698416e+18,180,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,8.624734870924595,"Beech Mount, Harpurhey, Manchester, Greater Manchester, England, M9 5XS, United Kingdom"
950,-2.2163794,53.5176282,-7.785784837402571e+18,95,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,9.05239292777227,"Allan Roberts Close, Harpurhey, Manchester, Greater Manchester, England, M9 8AL, United Kingdom"
951,-2.2115905,53.464605,-8.671786190700973e+18,38,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,6.377299223681194,"St Luke's Church of England Primary School, Langport Avenue, Ardwick, Manchester, Greater Manchester, England, M12 4NG, United Kingdom"
952,-2.2117115,53.4888736,6.424435794770015e+18,133,1,1,2,0,1.0,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726,higher impacted area,moderate uncertainity,7.586356896709764,"Park View Community Primary, Varley Street, Miles Platting, Manchester, Greater Manchester, England, M40 7EJ, United Kingdom"
953,-2.2118101,53.508648,9.066881276618851e+18,39,1,0,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,8.686807378695374,"Broadwell Drive, Harpurhey, Manchester, Greater Manchester, England, M9 5PF, United Kingdom"
